,single,not_single,nyt_id,
19400,0.083602296,0.916397704,4fc008a145c1498b0d0fbff3,
19402,0.083602296,0.916397704,4fc031db45c1498b0d1bbc6a,
16309,0.083602296,0.916397704,4fc0268045c1498b0d1871ee,
19405,0.083602296,0.916397704,4fc042ca45c1498b0d20972a,
12359,0.083602296,0.916397704,4fc03b2545c1498b0d1e6415,
12358,0.083602296,0.916397704,4fc03e5245c1498b0d1f6462,
12357,0.083602296,0.916397704,4fc0395645c1498b0d1de2a8,
16310,0.083602296,0.916397704,4fc00e3645c1498b0d114e65,
16311,0.083602296,0.916397704,4fc022a945c1498b0d1752b1,
19406,0.083602296,0.916397704,4fc0355c45c1498b0d1cb24c,
12354,0.083602296,0.916397704,4fc0297f45c1498b0d194d46,
12353,0.083602296,0.916397704,4fc0511845c1498b0d248210,
16312,0.083602296,0.916397704,4fc028e045c1498b0d191c29,
19409,0.083602296,0.916397704,4fc03ed945c1498b0d1f84dd,
16313,0.083602296,0.916397704,4fc0449f45c1498b0d2100e1,
12350,0.083602296,0.916397704,4fc023ab45c1498b0d17a273,
16237,0.083602296,0.916397704,4fc01cce45c1498b0d159b03,
12414,0.083602296,0.916397704,4fc0446745c1498b0d20f7d1,
16377,0.083602296,0.916397704,4fc031d745c1498b0d1bb46b,
12479,0.083602296,0.916397704,4fc01fcc45c1498b0d16762e,
16250,0.083602296,0.916397704,4fbfe84245c1498b0d06628f,
12477,0.083602296,0.916397704,4fc02b5045c1498b0d19d2c7,
19320,0.083602296,0.916397704,4fc03f0e45c1498b0d1f9109,
12475,0.083602296,0.916397704,4fc04e3845c1498b0d23b52b,
19322,0.083602296,0.916397704,4fc0428c45c1498b0d208946,
16251,0.083602296,0.916397704,4fc0105345c1498b0d11f2a7,
12474,0.083602296,0.916397704,4fc03f9545c1498b0d1faabc,
19323,0.083602296,0.916397704,4fc0515945c1498b0d24952d,
19324,0.083602296,0.916397704,4fc0373a45c1498b0d1d3987,
12471,0.083602296,0.916397704,4fbfe00a45c1498b0d041cc6,
19325,0.083602296,0.916397704,4fc038ab45c1498b0d1da96f,
16252,0.083602296,0.916397704,4fc046db45c1498b0d21a91b,
12480,0.083602296,0.916397704,4fc01f2245c1498b0d16470f,
12468,0.083602296,0.916397704,4fc02d7245c1498b0d1a6df1,
12466,0.083602296,0.916397704,4fc0151045c1498b0d136406,
16401,0.083602296,0.916397704,4fc0330e45c1498b0d1c0318,
16400,0.083602296,0.916397704,4fc0072445c1498b0d0f4996,
16398,0.083602296,0.916397704,4fc04c2745c1498b0d232922,
16397,0.083602296,0.916397704,4fc0374445c1498b0d1d43d5,
19327,0.083602296,0.916397704,4fc0515045c1498b0d248a30,
12462,0.083602296,0.916397704,4fc022a745c1498b0d174ff4,
19328,0.083602296,0.916397704,4fc03b5f45c1498b0d1e7fe4,
16396,0.083602296,0.916397704,4fc034fc45c1498b0d1ca2a8,
19329,0.083602296,0.916397704,4fc031db45c1498b0d1bbcc8,
12458,0.083602296,0.916397704,4fc041c045c1498b0d20485a,
12457,0.083602296,0.916397704,4fc03c6a45c1498b0d1ec325,
19330,0.083602296,0.916397704,4fc03bc945c1498b0d1e9a46,
12467,0.083602296,0.916397704,4fc00d8345c1498b0d111e0d,
12481,0.083602296,0.916397704,4fc0362e45c1498b0d1ce6d1,
16402,0.083602296,0.916397704,4fc0511245c1498b0d2479c6,
12483,0.083602296,0.916397704,4fc0151045c1498b0d1363e1,
16240,0.083602296,0.916397704,4fc03caa45c1498b0d1ee158,
16241,0.083602296,0.916397704,4fc0236e45c1498b0d1787c8,
12503,0.083602296,0.916397704,4fc02ecd45c1498b0d1acefc,
16411,0.083602296,0.916397704,4fc0387945c1498b0d1d9a9f,
19313,0.083602296,0.916397704,4fc0334e45c1498b0d1c1fe4,
12500,0.083602296,0.916397704,4fc0230d45c1498b0d1771af,
19314,0.083602296,0.916397704,4fc0261345c1498b0d185699,
12499,0.083602296,0.916397704,4fc02a6545c1498b0d198f05,
16242,0.083602296,0.916397704,4fc001fd45c1498b0d0dc0e7,
16410,0.083602296,0.916397704,4fc0276045c1498b0d18be73,
12496,0.083602296,0.916397704,4fc037e345c1498b0d1d7459,
12495,0.083602296,0.916397704,4fc0218445c1498b0d16fb41,
16404,0.083602296,0.916397704,4fc0245045c1498b0d17d52c,
19316,0.083602296,0.916397704,4fc01bc945c1498b0d15523a,
12493,0.083602296,0.916397704,4fc0241945c1498b0d17c1a8,
12492,0.083602296,0.916397704,4fc0515445c1498b0d248f63,
16244,0.083602296,0.916397704,4fc04e3745c1498b0d23b39c,
12491,0.083602296,0.916397704,4fbfdcc645c1498b0d03484d,
19317,0.083602296,0.916397704,4fc0388045c1498b0d1da712,
19318,0.083602296,0.916397704,4fc044a445c1498b0d2108bb,
16245,0.083602296,0.916397704,4fc0515445c1498b0d248ff2,
12489,0.083602296,0.916397704,4fc0297e45c1498b0d194c57,
12488,0.083602296,0.916397704,4fc013bf45c1498b0d130054,
12487,0.083602296,0.916397704,4fc04eb845c1498b0d23db3b,
16246,0.083602296,0.916397704,4fc0163645c1498b0d13b14d,
16247,0.083602296,0.916397704,4fbfe46545c1498b0d05471b,
16403,0.083602296,0.916397704,4fc0366545c1498b0d1cfa7d,
12485,0.083602296,0.916397704,4fc0123d45c1498b0d128a94,
12484,0.083602296,0.916397704,4fc043ba45c1498b0d20c7c9,
19332,0.083602296,0.916397704,4fc00d8645c1498b0d112139,
12453,0.083602296,0.916397704,4fc0511045c1498b0d24776f,
19334,0.083602296,0.916397704,4fc0381c45c1498b0d1d8463,
12451,0.083602296,0.916397704,4fc0437545c1498b0d20af90,
16264,0.083602296,0.916397704,4fc04e4145c1498b0d23bf3e,
12430,0.083602296,0.916397704,4fc0297f45c1498b0d194d6d,
12429,0.083602296,0.916397704,4fc043ee45c1498b0d20cd8d,
12428,0.083602296,0.916397704,4fc0442e45c1498b0d20e89d,
16265,0.083602296,0.916397704,4fc0411e45c1498b0d200f95,
16266,0.083602296,0.916397704,4fc0358745c1498b0d1cb8a1,
16267,0.083602296,0.916397704,4fc0387d45c1498b0d1da341,
16268,0.083602296,0.916397704,4fc0392445c1498b0d1dd99b,
12426,0.083602296,0.916397704,4fbff62345c1498b0d0a5810,
12425,0.083602296,0.916397704,4fc03a2f45c1498b0d1e2882,
19346,0.083602296,0.916397704,4fc0515445c1498b0d248f0f,
12423,0.083602296,0.916397704,4fc027cd45c1498b0d18de8d,
19349,0.083602296,0.916397704,4fc0412045c1498b0d2014b2,
16269,0.083602296,0.916397704,4fc046a745c1498b0d219d4a,
16270,0.083602296,0.916397704,4fc023a645c1498b0d179b31,
16271,0.083602296,0.916397704,4fc0451d45c1498b0d212aea,
16272,0.083602296,0.916397704,4fc0334f45c1498b0d1c2184,
16273,0.083602296,0.916397704,4fc03a3045c1498b0d1e2ac3,
16274,0.083602296,0.916397704,4fc0366545c1498b0d1cfa65,
16382,0.083602296,0.916397704,4fc00f0845c1498b0d118e10,
16275,0.083602296,0.916397704,4fc03c0245c1498b0d1eb049,
19353,0.083602296,0.916397704,4fc00e3745c1498b0d114f5e,
19354,0.083602296,0.916397704,4fbff46c45c1498b0d09d64f,
12420,0.083602296,0.916397704,4fc0305345c1498b0d1b40e7,
16380,0.083602296,0.916397704,4fc0428a45c1498b0d2086db,
16278,0.083602296,0.916397704,4fc0203245c1498b0d169809,
12417,0.083602296,0.916397704,4fc023df45c1498b0d17aefe,
12416,0.083602296,0.916397704,4fc04dc945c1498b0d239c76,
16279,0.083602296,0.916397704,4fc028e145c1498b0d191d20,
16384,0.083602296,0.916397704,4fc0514d45c1498b0d2485bd,
19359,0.083602296,0.916397704,4fc040df45c1498b0d2004b8,
16261,0.083602296,0.916397704,4fc046de45c1498b0d21adc4,
12432,0.083602296,0.916397704,4fc0373f45c1498b0d1d4195,
16254,0.083602296,0.916397704,4fc0451745c1498b0d212239,
19336,0.083602296,0.916397704,4fc03f6045c1498b0d1fa4d2,
16255,0.083602296,0.916397704,4fc00a6145c1498b0d10434d,
16395,0.083602296,0.916397704,4fc01c9b45c1498b0d158c11,
19337,0.083602296,0.916397704,4fc027cb45c1498b0d18db85,
16394,0.083602296,0.916397704,4fc0064a45c1498b0d0f0ac9,
19338,0.083602296,0.916397704,4fc030bd45c1498b0d1b5edb,
12444,0.083602296,0.916397704,4fc04ef545c1498b0d23ea7c,
12443,0.083602296,0.916397704,4fc0209e45c1498b0d16b92f,
12442,0.083602296,0.916397704,4fc029ba45c1498b0d195f6d,
12441,0.083602296,0.916397704,4fc00b0a45c1498b0d107866,
12440,0.083602296,0.916397704,4fc0091445c1498b0d0fe202,
19339,0.083602296,0.916397704,4fc001b145c1498b0d0daf52,
16393,0.083602296,0.916397704,4fc03af245c1498b0d1e5c4f,
19341,0.083602296,0.916397704,4fc01db945c1498b0d15e39b,
19342,0.083602296,0.916397704,4fbff76445c1498b0d0aafc8,
16391,0.083602296,0.916397704,4fc03f1045c1498b0d1f928f,
16256,0.083602296,0.916397704,4fc00e9745c1498b0d116f35,
16390,0.083602296,0.916397704,4fc0184e45c1498b0d145875,
16258,0.083602296,0.916397704,4fbfeb6845c1498b0d073c19,
12435,0.083602296,0.916397704,4fc010bc45c1498b0d120c2e,
16259,0.083602296,0.916397704,4fbfdd0445c1498b0d035582,
19343,0.083602296,0.916397704,4fc0358b45c1498b0d1cbde7,
16389,0.083602296,0.916397704,4fc0131945c1498b0d12c93f,
16260,0.083602296,0.916397704,4fc03d4e45c1498b0d1f1449,
16388,0.083602296,0.916397704,4fc041c045c1498b0d204829,
16387,0.083602296,0.916397704,4fc0338445c1498b0d1c2d53,
16386,0.083602296,0.916397704,4fc02cd445c1498b0d1a3ff4,
19345,0.083602296,0.916397704,4fc03f9745c1498b0d1fae3c,
16385,0.083602296,0.916397704,4fc0321645c1498b0d1bc912,
12971,0.083602296,0.916397704,4fc02dab45c1498b0d1a831e,
16123,0.083602296,0.916397704,4fc04cd845c1498b0d235d8e,
19203,0.083602296,0.916397704,4fc0363445c1498b0d1ceff9,
12867,0.083602296,0.916397704,4fc0108d45c1498b0d12034c,
16614,0.083602296,0.916397704,4fc01bca45c1498b0d15534e,
15994,0.083602296,0.916397704,4fc042ca45c1498b0d209874,
19055,0.083602296,0.916397704,4fc01bff45c1498b0d155e73,
19056,0.083602296,0.916397704,4fc0418a45c1498b0d20374e,
16612,0.083602296,0.916397704,4fc045cc45c1498b0d215d74,
16611,0.083602296,0.916397704,4fc00dc245c1498b0d112ff1,
15996,0.083602296,0.916397704,4fc01adf45c1498b0d150733,
12865,0.083602296,0.916397704,4fc0514d45c1498b0d2486a5,
12864,0.083602296,0.916397704,4fc02f0745c1498b0d1ae3a0,
19060,0.083602296,0.916397704,4fc011ff45c1498b0d127768,
12862,0.083602296,0.916397704,4fc03c7045c1498b0d1ecdbb,
16610,0.083602296,0.916397704,4fbff83c45c1498b0d0af240,
19053,0.083602296,0.916397704,4fc03af045c1498b0d1e59c5,
15998,0.083602296,0.916397704,4fc0135145c1498b0d12ddcd,
12858,0.083602296,0.916397704,4fc043b145c1498b0d20bc8b,
12857,0.083602296,0.916397704,4fc03c6d45c1498b0d1ec7c9,
16609,0.083602296,0.916397704,4fc03f9a45c1498b0d1fb421,
12856,0.083602296,0.916397704,4fc01ae645c1498b0d150ce2,
12854,0.083602296,0.916397704,4fc0301f45c1498b0d1b34d6,
19063,0.083602296,0.916397704,4fbff19745c1498b0d08f777,
19064,0.083602296,0.916397704,4fc02bbd45c1498b0d19ecd0,
19067,0.083602296,0.916397704,4fc04c9c45c1498b0d234a68,
16607,0.083602296,0.916397704,4fbfde5d45c1498b0d03b5e6,
16001,0.083602296,0.916397704,4fc024ed45c1498b0d17f9c4,
19069,0.083602296,0.916397704,4fc04e3f45c1498b0d23bc5e,
16002,0.083602296,0.916397704,4fc018eb45c1498b0d1486ff,
16606,0.083602296,0.916397704,4fc04dca45c1498b0d239e8a,
12859,0.083602296,0.916397704,4fc0319d45c1498b0d1b9ed7,
19051,0.083602296,0.916397704,4fc03aeb45c1498b0d1e4f3a,
12869,0.083602296,0.916397704,4fc046d845c1498b0d21a49d,
19050,0.083602296,0.916397704,4fc0319e45c1498b0d1ba152,
12888,0.083602296,0.916397704,4fc01e2b45c1498b0d1602b2,
15985,0.083602296,0.916397704,4fc0206945c1498b0d16a88c,
12886,0.083602296,0.916397704,4fc005a245c1498b0d0ed818,
19036,0.083602296,0.916397704,4fc0437445c1498b0d20adba,
12884,0.083602296,0.916397704,4fc01b5c45c1498b0d152c27,
19037,0.083602296,0.916397704,4fc0131a45c1498b0d12cba8,
15986,0.083602296,0.916397704,4fc034c445c1498b0d1c8dae,
12883,0.083602296,0.916397704,4fc038e045c1498b0d1dbba8,
12882,0.083602296,0.916397704,4fc034fb45c1498b0d1ca1a6,
12881,0.083602296,0.916397704,4fc0428a45c1498b0d20870c,
19038,0.083602296,0.916397704,4fc036a445c1498b0d1d0bfe,
12880,0.083602296,0.916397704,4fc03b2b45c1498b0d1e6f36,
19040,0.083602296,0.916397704,4fc02dac45c1498b0d1a84fd,
12878,0.083602296,0.916397704,4fc0017945c1498b0d0d9e9c,
15987,0.083602296,0.916397704,4fc04ef245c1498b0d23e534,
16623,0.083602296,0.916397704,4fc027c745c1498b0d18d9cb,
16622,0.083602296,0.916397704,4fc00e3845c1498b0d1151c1,
12877,0.083602296,0.916397704,4fc01daf45c1498b0d15d73e,
19042,0.083602296,0.916397704,4fc02e2345c1498b0d1aa6a4,
19043,0.083602296,0.916397704,4fc0131c45c1498b0d12cdb2,
19044,0.083602296,0.916397704,4fc017a445c1498b0d14252e,
12873,0.083602296,0.916397704,4fc0458f45c1498b0d214a08,
12872,0.083602296,0.916397704,4fc040d945c1498b0d1ffdc5,
19047,0.083602296,0.916397704,4fc03f1145c1498b0d1f9378,
16621,0.083602296,0.916397704,4fc0064a45c1498b0d0f098f,
16620,0.083602296,0.916397704,4fc043b945c1498b0d20c688,
16619,0.083602296,0.916397704,4fc018b645c1498b0d147645,
12870,0.083602296,0.916397704,4fc01cce45c1498b0d159a09,
16618,0.083602296,0.916397704,4fc0395945c1498b0d1de790,
16003,0.083602296,0.916397704,4fc04e4045c1498b0d23bd47,
12851,0.083602296,0.916397704,4fc0083645c1498b0d0f9db5,
16340,0.083602296,0.916397704,4fbfe09845c1498b0d04434d,
12850,0.083602296,0.916397704,4fc03c7445c1498b0d1ed304,
19084,0.083602296,0.916397704,4fc044d645c1498b0d21106b,
16011,0.083602296,0.916397704,4fc0334f45c1498b0d1c2183,
16596,0.083602296,0.916397704,4fc039fa45c1498b0d1e1a26,
12829,0.083602296,0.916397704,4fc0297f45c1498b0d194c90,
16013,0.083602296,0.916397704,4fc0511145c1498b0d24783d,
12828,0.083602296,0.916397704,4fc0377445c1498b0d1d4b28,
16593,0.083602296,0.916397704,4fc0166f45c1498b0d13c7e2,
19085,0.083602296,0.916397704,4fc027c445c1498b0d18d248,
12826,0.083602296,0.916397704,4fc044d745c1498b0d2111dc,
19086,0.083602296,0.916397704,4fc0155445c1498b0d1373ec,
19087,0.083602296,0.916397704,4fc027c545c1498b0d18d5ec,
12824,0.083602296,0.916397704,4fc0415b45c1498b0d2026ee,
12823,0.083602296,0.916397704,4fc01b2245c1498b0d151cdb,
19088,0.083602296,0.916397704,4fc01c3645c1498b0d15721c,
12822,0.083602296,0.916397704,4fc01db545c1498b0d15e05b,
12821,0.083602296,0.916397704,4fc0028345c1498b0d0de305,
16014,0.083602296,0.916397704,4fc03c6a45c1498b0d1ec322,
19090,0.083602296,0.916397704,4fbffee045c1498b0d0ce837,
12819,0.083602296,0.916397704,4fbffb5845c1498b0d0bdc6a,
16338,0.083602296,0.916397704,4fc0366945c1498b0d1d01ae,
16015,0.083602296,0.916397704,4fc01db245c1498b0d15dcf8,
16592,0.083602296,0.916397704,4fc0428345c1498b0d207a89,
19091,0.083602296,0.916397704,4fc039f145c1498b0d1e0afe,
16017,0.083602296,0.916397704,4fc031db45c1498b0d1bbc0c,
16591,0.083602296,0.916397704,4fc0406045c1498b0d1fddc5,
16018,0.083602296,0.916397704,4fc0515945c1498b0d249534,
19093,0.083602296,0.916397704,4fc0155145c1498b0d137110,
12812,0.083602296,0.916397704,4fc0422845c1498b0d206979,
12811,0.083602296,0.916397704,4fc0406845c1498b0d1fe6e7,
12830,0.083602296,0.916397704,4fc0345445c1498b0d1c6567,
12889,0.083602296,0.916397704,4fc02a6445c1498b0d198eaa,
19083,0.083602296,0.916397704,4fc035c445c1498b0d1cc32c,
12832,0.083602296,0.916397704,4fc0370d45c1498b0d1d2cb6,
19072,0.083602296,0.916397704,4fc043bd45c1498b0d20ca35,
12848,0.083602296,0.916397704,4fc029b745c1498b0d195b9d,
19074,0.083602296,0.916397704,4fc04eb945c1498b0d23dd48,
12847,0.083602296,0.916397704,4fc02d3d45c1498b0d1a6212,
12846,0.083602296,0.916397704,4fc02dab45c1498b0d1a82c0,
16004,0.083602296,0.916397704,4fc03f9a45c1498b0d1fb2c8,
12845,0.083602296,0.916397704,4fc01bc745c1498b0d154faf,
19427,0.083602296,0.916397704,4fc0459045c1498b0d214af7,
16605,0.083602296,0.916397704,4fc030be45c1498b0d1b60cd,
16604,0.083602296,0.916397704,4fc0149945c1498b0d133e12,
16005,0.083602296,0.916397704,4fc044dd45c1498b0d21172c,
12843,0.083602296,0.916397704,4fc04cd745c1498b0d235c31,
16602,0.083602296,0.916397704,4fc041f345c1498b0d2057fc,
19077,0.083602296,0.916397704,4fc04eb745c1498b0d23d996,
19078,0.083602296,0.916397704,4fc04d5245c1498b0d237e8b,
12841,0.083602296,0.916397704,4fbfef2f45c1498b0d085682,
16339,0.083602296,0.916397704,4fc024c445c1498b0d17f747,
16600,0.083602296,0.916397704,4fc00dc045c1498b0d112ea8,
12840,0.083602296,0.916397704,4fc041c045c1498b0d204767,
16007,0.083602296,0.916397704,4fc02b4c45c1498b0d19d032,
12838,0.083602296,0.916397704,4fc01d0445c1498b0d15ac25,
16599,0.083602296,0.916397704,4fc04c9d45c1498b0d234b14,
16009,0.083602296,0.916397704,4fc0131945c1498b0d12c937,
16598,0.083602296,0.916397704,4fc0515245c1498b0d248d2b,
12836,0.083602296,0.916397704,4fc04eb945c1498b0d23dc78,
19079,0.083602296,0.916397704,4fc02f0a45c1498b0d1ae6e5,
12835,0.083602296,0.916397704,4fc0068345c1498b0d0f1a6d,
12834,0.083602296,0.916397704,4fc03aee45c1498b0d1e561b,
12833,0.083602296,0.916397704,4fc0422745c1498b0d206787,
16597,0.083602296,0.916397704,4fbffdbb45c1498b0d0c9600,
16590,0.083602296,0.916397704,4fc03b2545c1498b0d1e648a,
16627,0.083602296,0.916397704,4fc04c2945c1498b0d232c8a,
12890,0.083602296,0.916397704,4fc02c2c45c1498b0d1a0b16,
18988,0.083602296,0.916397704,4fc046d745c1498b0d21a1ec,
12949,0.083602296,0.916397704,4fc039f545c1498b0d1e126f,
12948,0.083602296,0.916397704,4fc04eb645c1498b0d23d834,
18990,0.083602296,0.916397704,4fc02bc045c1498b0d19efeb,
12946,0.083602296,0.916397704,4fc040df45c1498b0d2003e9,
18992,0.083602296,0.916397704,4fbfe03b45c1498b0d042879,
15949,0.083602296,0.916397704,4fc0279545c1498b0d18cf33,
16660,0.083602296,0.916397704,4fc03ce545c1498b0d1ef0eb,
12944,0.083602296,0.916397704,4fc0355c45c1498b0d1cb250,
15951,0.083602296,0.916397704,4fc01bc745c1498b0d154faa,
12942,0.083602296,0.916397704,4fc02ecd45c1498b0d1acfe8,
18994,0.083602296,0.916397704,4fc0458d45c1498b0d2149a9,
18995,0.083602296,0.916397704,4fc039f145c1498b0d1e0afd,
16334,0.083602296,0.916397704,4fc037b245c1498b0d1d67ec,
16658,0.083602296,0.916397704,4fc0478545c1498b0d21d6c5,
15953,0.083602296,0.916397704,4fc044dc45c1498b0d21151f,
16657,0.083602296,0.916397704,4fc0101845c1498b0d11e1d4,
15954,0.083602296,0.916397704,4fc03ce545c1498b0d1ef14b,
12941,0.083602296,0.916397704,4fc034c045c1498b0d1c86b5,
12940,0.083602296,0.916397704,4fc03ce545c1498b0d1ef259,
12939,0.083602296,0.916397704,4fc040df45c1498b0d20045c,
15955,0.083602296,0.916397704,4fc0515045c1498b0d248a27,
18999,0.083602296,0.916397704,4fc0458945c1498b0d2146c5,
12936,0.083602296,0.916397704,4fc01b2145c1498b0d151c51,
16656,0.083602296,0.916397704,4fc018b545c1498b0d14749e,
15957,0.083602296,0.916397704,4fc00c1c45c1498b0d10c837,
19000,0.083602296,0.916397704,4fc02d7845c1498b0d1a772a,
15959,0.083602296,0.916397704,4fc04eb445c1498b0d23d480,
15952,0.083602296,0.916397704,4fc041bf45c1498b0d20466d,
18987,0.083602296,0.916397704,4fc045c745c1498b0d215ad9,
12951,0.083602296,0.916397704,4fc044df45c1498b0d211b7a,
12952,0.083602296,0.916397704,4fc0446445c1498b0d20f3ea,
12969,0.083602296,0.916397704,4fc00be545c1498b0d10b962,
16665,0.083602296,0.916397704,4fc0334645c1498b0d1c10ea,
16664,0.083602296,0.916397704,4fc04c2645c1498b0d232855,
15939,0.083602296,0.916397704,4fc03bcd45c1498b0d1ea074,
12968,0.083602296,0.916397704,4fc001b045c1498b0d0daea6,
15940,0.083602296,0.916397704,4fc0244a45c1498b0d17ca6b,
12966,0.083602296,0.916397704,4fc03b2a45c1498b0d1e6da8,
18972,0.083602296,0.916397704,4fc0446345c1498b0d20f06a,
18973,0.083602296,0.916397704,4fc0511a45c1498b0d248429,
18975,0.083602296,0.916397704,4fc028a845c1498b0d190d5a,
12964,0.083602296,0.916397704,4fc0446245c1498b0d20ef64,
15941,0.083602296,0.916397704,4fc046db45c1498b0d21a918,
18977,0.083602296,0.916397704,4fc01b9645c1498b0d154050,
18980,0.083602296,0.916397704,4fc04c2445c1498b0d232358,
12963,0.083602296,0.916397704,4fc03e1f45c1498b0d1f538f,
18981,0.083602296,0.916397704,4fc03c3945c1498b0d1ebfd6,
16662,0.083602296,0.916397704,4fc0366845c1498b0d1cfe38,
18982,0.083602296,0.916397704,4fc02b5045c1498b0d19d241,
15942,0.083602296,0.916397704,4fc021bc45c1498b0d1704b0,
12961,0.083602296,0.916397704,4fc0373f45c1498b0d1d4236,
12960,0.083602296,0.916397704,4fc04eba45c1498b0d23de2f,
18983,0.083602296,0.916397704,4fc040e145c1498b0d200727,
15945,0.083602296,0.916397704,4fc038ab45c1498b0d1daa21,
12957,0.083602296,0.916397704,4fc0083445c1498b0d0f9be7,
18985,0.083602296,0.916397704,4fc01fca45c1498b0d16728c,
16661,0.083602296,0.916397704,4fc0072445c1498b0d0f49f4,
18986,0.083602296,0.916397704,4fc02f7345c1498b0d1b01f6,
15947,0.083602296,0.916397704,4fc0418845c1498b0d203400,
12953,0.083602296,0.916397704,4fc040e045c1498b0d200645,
12934,0.083602296,0.916397704,4fbfe88c45c1498b0d0678c1,
12933,0.083602296,0.916397704,4fc039f345c1498b0d1e0f21,
16654,0.083602296,0.916397704,4fc01f5d45c1498b0d165a44,
12932,0.083602296,0.916397704,4fc0294d45c1498b0d193ce8,
12908,0.083602296,0.916397704,4fc03b2745c1498b0d1e69c8,
16635,0.083602296,0.916397704,4fc04dc845c1498b0d239bcb,
12906,0.083602296,0.916397704,4fc0325a45c1498b0d1bdeda,
19018,0.083602296,0.916397704,4fc0406745c1498b0d1fe464,
15978,0.083602296,0.916397704,4fc0437c45c1498b0d20b8e4,
19021,0.083602296,0.916397704,4fc0478b45c1498b0d21e11f,
12904,0.083602296,0.916397704,4fc026bc45c1498b0d188ba5,
15979,0.083602296,0.916397704,4fc022cf45c1498b0d175a43,
16634,0.083602296,0.916397704,4fc01b9545c1498b0d153fae,
19023,0.083602296,0.916397704,4fc04c2845c1498b0d232a4a,
16630,0.083602296,0.916397704,4fc0305545c1498b0d1b4637,
12900,0.083602296,0.916397704,4fc0319d45c1498b0d1b9edc,
15981,0.083602296,0.916397704,4fc022a645c1498b0d174e75,
12899,0.083602296,0.916397704,4fc0244f45c1498b0d17d426,
19024,0.083602296,0.916397704,4fc03ce545c1498b0d1ef1d6,
16629,0.083602296,0.916397704,4fc03d4c45c1498b0d1f112c,
12897,0.083602296,0.916397704,4fc0478845c1498b0d21dcaa,
19026,0.083602296,0.916397704,4fc02bbd45c1498b0d19ecb4,
12896,0.083602296,0.916397704,4fc03d4c45c1498b0d1f119b,
19027,0.083602296,0.916397704,4fc0428d45c1498b0d208a5b,
19028,0.083602296,0.916397704,4fc04dc345c1498b0d2391db,
12894,0.083602296,0.916397704,4fc01b5d45c1498b0d152d5a,
19031,0.083602296,0.916397704,4fc0370a45c1498b0d1d26dc,
16628,0.083602296,0.916397704,4fc0301e45c1498b0d1b340f,
12892,0.083602296,0.916397704,4fc031dd45c1498b0d1bbcfe,
12891,0.083602296,0.916397704,4fc035ce45c1498b0d1cd0db,
19032,0.083602296,0.916397704,4fc0478845c1498b0d21dcf3,
15983,0.083602296,0.916397704,4fc02d3e45c1498b0d1a62f5,
19034,0.083602296,0.916397704,4fc0387945c1498b0d1d9a0b,
12909,0.083602296,0.916397704,4fc0319c45c1498b0d1b9db6,
15984,0.083602296,0.916397704,4fc03bc845c1498b0d1e98e6,
15977,0.083602296,0.916397704,4fc04ccc45c1498b0d234f06,
